GPS-Mark,ID,Locatie,Rondnr,x-coordinaat (RD),y-coordinaat (RD),Maximale diepte [m],Diepte (m),Temperatuur (graden Celsius),Geleidendheid (mS/cm),Chloriniteit (mg/l),Datumtijd,Datum,Tijd (UTC),sheet,filename
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,3.8850489196901763,7.377,0.524,121.45350926097115,2026-03-14 11:39:00,2026-03-14,11:39:00,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,3.849887892376684,7.367,0.524,121.50057521164791,2026-03-14 11:39:01,2026-03-14,11:39:01,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,4.336333061557276,7.357,0.532,124.32475211096005,2026-03-14 11:39:02,2026-03-14,11:39:02,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,4.404718711781493,7.353,0.536,125.74041974035003,2026-03-14 11:39:03,2026-03-14,11:39:03,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,4.867621280065228,7.35,0.54,127.15668883120426,2026-03-14 11:39:04,2026-03-14,11:39:04,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,5.100091724419079,7.353,0.544,128.54848613331075,2026-03-14 11:39:05,2026-03-14,11:39:05,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,5.502456176110885,7.343,0.548,130.0105334670548,2026-03-14 11:39:06,2026-03-14,11:39:06,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,5.773960456583777,7.337,0.556,132.8811579842594,2026-03-14 11:39:07,2026-03-14,11:39:07,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,6.115888707704853,7.33,0.556,132.91722285018443,2026-03-14 11:39:08,2026-03-14,11:39:08,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,6.543630248675094,7.33,0.556,132.91722285018443,2026-03-14 11:39:09,2026-03-14,11:39:09,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
35,35,IJsselmeer,DO_02_06,144203.529,543305.205,6.7467488789237695,6.7467488789237695,7.323,0.592,145.9944530629603,2026-03-14 11:39:10,2026-03-14,11:39:10,DO_02_06,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,0.6327048512026103,7.593,0.88,262.37698083340905,2026-03-14 12:41:55,2026-03-14,12:41:55,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,0.7557174887892384,7.587,0.88,262.43913307999276,2026-03-14 12:41:56,2026-03-14,12:41:56,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,1.1249592335915215,7.59,0.884,264.22935589927425,2026-03-14 12:41:57,2026-03-14,12:41:57,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,1.2285059111292311,7.587,0.884,264.26066237088156,2026-03-14 12:41:58,2026-03-14,12:41:58,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,1.6308703628210373,7.583,0.896,269.7981021308409,2026-03-14 12:41:59,2026-03-14,12:41:59,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,1.6894720750101937,7.57,0.916,279.20199531735904,2026-03-14 12:42:00,2026-03-14,12:42:00,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,2.15634936812067,7.543,1.056,339.58999216260713,2026-03-14 12:42:01,2026-03-14,12:42:01,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,2.2383917651854883,7.457,1.06,342.5199125494051,2026-03-14 12:42:02,2026-03-14,12:42:02,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,2.6818283734203026,7.417,1.124,372.6180698029676,2026-03-14 12:42:03,2026-03-14,12:42:03,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,2.845913167549941,7.38,1.128,374.9718556368114,2026-03-14 12:42:04,2026-03-14,12:42:04,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,3.12720138605789,7.353,1.128,375.3387728875749,2026-03-14 12:42:05,2026-03-14,12:42:05,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,3.2755911129229522,7.34,1.132,377.37140899245253,2026-03-14 12:42:06,2026-03-14,12:42:06,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,3.6525784753363237,7.323,1.152,386.8910679593323,2026-03-14 12:42:07,2026-03-14,12:42:07,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,3.7815022421524684,7.317,1.16,390.6920596135868,2026-03-14 12:42:08,2026-03-14,12:42:08,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,4.041388096208727,7.307,1.188,403.85556139322614,2026-03-14 12:42:09,2026-03-14,12:42:09,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,4.390960048919692,7.3,1.204,411.4054991216676,2026-03-14 12:42:10,2026-03-14,12:42:10,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,4.594180595189566,7.287,1.224,420.91617381097,2026-03-14 12:42:11,2026-03-14,12:42:11,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,5.025896860986548,7.29,1.236,426.46701780109515,2026-03-14 12:42:12,2026-03-14,12:42:12,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
46,46,IJsselmeer,DO_02_07,135182.127,551832.177,5.03955360782715,5.039553607827151,7.3,1.236,426.31704938544226,2026-03-14 12:42:13,2026-03-14,12:42:13,DO_02_07,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,0.5232470444353866,7.61,0.8,226.86049267940575,2026-03-14 12:37:28,2026-03-14,12:37:28,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,0.8143192009783945,7.6,0.804,228.66937270889966,2026-03-14 12:37:29,2026-03-14,12:37:29,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,1.2010905014268256,7.593,0.804,228.73211654684934,2026-03-14 12:37:30,2026-03-14,12:37:30,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,1.2890440277211577,7.58,0.804,228.84870863567005,2026-03-14 12:37:31,2026-03-14,12:37:31,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,1.7031288218507958,7.573,0.808,230.63846417005988,2026-03-14 12:37:32,2026-03-14,12:37:32,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,1.7442009783938042,7.567,0.808,230.6927536156151,2026-03-14 12:37:33,2026-03-14,12:37:33,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,2.2520485120260907,7.557,0.808,230.7832781931349,2026-03-14 12:37:34,2026-03-14,12:37:34,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,2.19731960864248,7.547,0.808,230.87385551581477,2026-03-14 12:37:35,2026-03-14,12:37:35,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,2.6954851202609054,7.547,0.808,230.87385551581477,2026-03-14 12:37:36,2026-03-14,12:37:36,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,2.654412963717897,7.547,0.808,230.87385551581477,2026-03-14 12:37:37,2026-03-14,12:37:37,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,3.1798919690175316,7.54,0.812,232.6716177488402,2026-03-14 12:37:38,2026-03-14,12:37:38,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,3.1603240929474126,7.53,0.812,232.7629990206202,2026-03-14 12:37:39,2026-03-14,12:37:39,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,3.6721463514064427,7.52,0.812,232.85443359091872,2026-03-14 12:37:40,2026-03-14,12:37:40,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,3.6780574806359567,7.503,0.812,233.0099947956942,2026-03-14 12:37:41,2026-03-14,12:37:41,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,4.219129637178965,7.503,0.812,233.0099947956942,2026-03-14 12:37:42,2026-03-14,12:37:42,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,4.185905014268243,7.497,0.812,233.06493559183752,2026-03-14 12:37:43,2026-03-14,12:37:43,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,4.78557888300041,7.493,0.816,234.8443160457083,2026-03-14 12:37:44,2026-03-14,12:37:44,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,4.771922136159804,7.48,0.816,234.96438290666504,2026-03-14 12:37:45,2026-03-14,12:37:45,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,5.277833265389321,7.47,0.908,276.5748588359043,2026-03-14 12:37:46,2026-03-14,12:37:46,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,5.332562168772932,7.453,0.984,307.55610739220737,2026-03-14 12:37:47,2026-03-14,12:37:47,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,5.8501936404402795,7.447,0.996,313.14963529598145,2026-03-14 12:37:48,2026-03-14,12:37:48,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,5.795464737056666,7.447,1,314.9911860155773,2026-03-14 12:37:49,2026-03-14,12:37:49,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,6.379545454545455,7.45,6.684,3146.835275711929,2026-03-14 12:37:50,2026-03-14,12:37:50,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,6.414706481858949,7.413,9.54,4626.2641932094175,2026-03-14 12:37:51,2026-03-14,12:37:51,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
45,45,IJsselmeer,DO_02_08,135958.899,552474.275,6.516316754993886,6.516316754993886,7.367,9.58,4653.516555645069,2026-03-14 12:37:52,2026-03-14,12:37:52,DO_02_08,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,0.5858234814512842,7.593,0.7,185.63384524295057,2026-03-14 12:33:24,2026-03-14,12:33:24,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,0.9881879331430904,7.577,0.7,185.7493091623021,2026-03-14 12:33:25,2026-03-14,12:33:25,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,1.3710864247859782,7.563,0.704,187.44711380291596,2026-03-14 12:33:26,2026-03-14,12:33:26,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,1.5077558092132086,7.55,0.712,190.75208317618404,2026-03-14 12:33:27,2026-03-14,12:33:27,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,1.8887178964533238,7.54,0.712,190.82635127277825,2026-03-14 12:33:28,2026-03-14,12:33:28,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,2.164094985731759,7.53,0.716,192.5146081246292,2026-03-14 12:33:29,2026-03-14,12:33:29,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,2.4825825519771723,7.503,0.744,204.168645720937,2026-03-14 12:33:30,2026-03-14,12:33:30,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,2.894730941704038,7.463,0.828,240.38661197974,2026-03-14 12:33:31,2026-03-14,12:33:31,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,3.119353852425603,7.387,0.848,250.01206917126643,2026-03-14 12:33:32,2026-03-14,12:33:32,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,3.521718304117409,7.347,0.852,252.20678248236436,2026-03-14 12:33:33,2026-03-14,12:33:33,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,3.8147268650631894,7.337,0.852,252.30657369785632,2026-03-14 12:33:34,2026-03-14,12:33:34,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,4.07654912352222,7.33,0.86,255.9925600700971,2026-03-14 12:33:35,2026-03-14,12:33:35,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,4.41052792498981,7.33,0.864,257.808256291121,2026-03-14 12:33:36,2026-03-14,12:33:36,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,4.76601100693029,7.323,0.904,276.32253606986404,2026-03-14 12:33:37,2026-03-14,12:33:37,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,5.053210354667756,7.323,0.916,281.9548215750914,2026-03-14 12:33:38,2026-03-14,12:33:38,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,5.441918059518956,7.337,0.98,307.0763768465463,2026-03-14 12:33:39,2026-03-14,12:33:39,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,5.787719119445578,7.367,1.012,321.48695452167607,2026-03-14 12:33:40,2026-03-14,12:33:40,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,6.074816551161844,7.407,1.052,339.4600964081548,2026-03-14 12:33:41,2026-03-14,12:33:41,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,6.440083571137384,7.43,1.064,344.7094012407247,2026-03-14 12:33:42,2026-03-14,12:33:42,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
44,44,IJsselmeer,DO_02_09,137256.567,553873.687,6.502660008153283,6.502660008153284,7.443,1.064,344.5436630714661,2026-03-14 12:33:43,2026-03-14,12:33:43,DO_02_09,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,0.503781084386466,7.683,0.852,248.88761418021568,2026-03-14 12:18:15,2026-03-14,12:18:15,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,0.8417346106808005,7.673,0.848,247.21050464119082,2026-03-14 12:18:16,2026-03-14,12:18:16,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,1.0272217692621297,7.667,0.856,250.8245975790436,2026-03-14 12:18:17,2026-03-14,12:18:17,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,1.2070016306563396,7.643,0.864,254.64090761383818,2026-03-14 12:18:18,2026-03-14,12:18:18,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,1.6366795760293533,7.613,0.864,254.94197218389547,2026-03-14 12:18:19,2026-03-14,12:18:19,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,1.621086424785978,7.603,0.864,255.0424447161456,2026-03-14 12:18:20,2026-03-14,12:18:20,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,2.019578067672239,7.58,0.9,271.6723001117264,2026-03-14 12:18:21,2026-03-14,12:18:21,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,2.177853648593559,7.55,0.92,281.2931074295844,2026-03-14 12:18:22,2026-03-14,12:18:22,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,2.287209539339585,7.513,0.996,312.36543174938305,2026-03-14 12:18:23,2026-03-14,12:18:23,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,2.716989400733797,7.483,1.184,399.48181268625433,2026-03-14 12:18:24,2026-03-14,12:18:24,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,2.728709743171629,7.437,1.252,431.70374272441575,2026-03-14 12:18:25,2026-03-14,12:18:25,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,3.154514879739097,7.387,1.26,436.1837658685365,2026-03-14 12:18:26,2026-03-14,12:18:26,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
41,41,IJsselmeer,DO_02_10,138263.075,550819.713,3.2619343660823494,3.26193436608235,7.37,1.268,440.1696947641142,2026-03-14 12:18:27,2026-03-14,12:18:27,DO_02_10,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,0.599480228291889,7.21,1.036,334.53034460289985,2026-03-14 08:54:34,2026-03-14,08:54:34,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,0.6404504688136987,7.227,1.032,332.4625318562921,2026-03-14 08:54:35,2026-03-14,08:54:35,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,0.996035466775377,7.233,1.032,332.3877461029533,2026-03-14 08:54:36,2026-03-14,08:54:36,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,1.1424887892376694,7.24,1.036,334.15482823828484,2026-03-14 08:54:37,2026-03-14,08:54:37,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,1.5957093355075433,7.247,1.044,337.77600968450605,2026-03-14 08:54:38,2026-03-14,08:54:38,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,1.7597941296371795,7.253,1.044,337.7003878413184,2026-03-14 08:54:39,2026-03-14,08:54:39,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,2.115277211577662,7.253,1.044,337.7003878413184,2026-03-14 08:54:40,2026-03-14,08:54:40,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,2.306777415409704,7.257,1.044,337.64998442092053,2026-03-14 08:54:41,2026-03-14,08:54:41,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,2.6622604973501836,7.26,1.048,339.4663098915962,2026-03-14 08:54:42,2026-03-14,08:54:42,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,2.8126885446392174,7.26,1.06,345.03031086897295,2026-03-14 08:54:43,2026-03-14,08:54:43,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,3.4416123114553616,7.267,1.232,424.9456281198919,2026-03-14 08:54:44,2026-03-14,08:54:44,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,3.433866693844273,7.287,1.264,439.57851945289417,2026-03-14 08:54:45,2026-03-14,08:54:45,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,4.074510803098249,7.307,1.304,457.9508728347698,2026-03-14 08:54:46,2026-03-14,08:54:46,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,4.096015083571138,7.313,1.308,459.724895513275,2026-03-14 08:54:47,2026-03-14,08:54:47,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
05,5,IJsselmeer,DO_02_11,135208.943,547662.534,4.103862617203425,4.103862617203426,7.313,1.312,461.59429318704315,2026-03-14 08:54:48,2026-03-14,08:54:48,DO_02_11,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
06,6,IJsselmeer,DO_02_12,136129.205,547038.141,6.483092132083165,0.7557174887892384,7.187,0.984,310.69933354854015,2026-03-14 08:58:16,2026-03-14,08:58:16,DO_02_12,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
06,6,IJsselmeer,DO_02_12,136129.205,547038.141,6.483092132083165,0.8924887892376696,7.21,0.98,308.57382972317424,2026-03-14 08:58:17,2026-03-14,08:58:17,DO_02_12,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
06,6,IJsselmeer,DO_02_12,136129.205,547038.141,6.483092132083165,1.316357521402365,7.227,0.992,313.92794990034776,2026-03-14 08:58:18,2026-03-14,08:58:18,DO_02_12,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
06,6,IJsselmeer,DO_02_12,136129.205,547038.141,6.483092132083165,1.746137382796577,7.233,0.996,315.70809878648004,2026-03-14 08:58:19,2026-03-14,08:58:19,DO_02_12,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
06,6,IJsselmeer,DO_02_12,136129.205,547038.141,6.483092132083165,1.8906543008560968,7.237,0.992,313.8083249137226,2026-03-14 08:58:20,2026-03-14,08:58:20,DO_02_12,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
06,6,IJsselmeer,DO_02_12,136129.205,547038.141,6.483092132083165,2.4551671422747665,7.24,1.036,334.15482823828484,2026-03-14 08:58:21,2026-03-14,08:58:21,DO_02_12,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
06,6,IJsselmeer,DO_02_12,136129.205,547038.141,6.483092132083165,2.5860273134936835,7.247,1.076,352.621834308532,2026-03-14 08:58:22,2026-03-14,08:58:22,DO_02_12,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
06,6,IJsselmeer,DO_02_12,136129.205,547038.141,6.483092132083165,3.2092437831227074,7.257,1.124,374.7872004824943,2026-03-14 08:58:23,2026-03-14,08:58:23,DO_02_12,20260314_v9058_Zoutmetingen_IJsselmeer.xlsx
